addresses,contracts,createdAt,description,hash,metadata,name,projects,protocol,severity,scanNodeCount,source,findingType
"[""0x9ee91f9f426fa633d227f7a9b000e28b9dfd8599""]","[{""address"":""0x9ee91f9f426fa633d227f7a9b000e28b9dfd8599"",""name"":"""",""projectId"":""""}]",2022-09-08T23:53:59.988578859Z,A significant amount 0x9ee91f9f426fa633d227f7a9b000e28b9dfd8599 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xb8b78b6c840a4d066e45f9c0f4881c1577b9aeb88e979abbd591dfa80483945c,"{""assetImpacted"":""0x9ee91f9f426fa633d227f7a9b000e28b9dfd8599"",""assetVolumeDecreasePercentage"":""5.152637892585687"",""firstTxHash"":""0x23beeb1615a0387d59d1ed908e8bda4ed6a89c773ce77b818bf41f190283604f"",""lastTxHash"":""0x23beeb1615a0387d59d1ed908e8bda4ed6a89c773ce77b818bf41f190283604f""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15499558,""hash"":""0x4009d5f5299df095aa9b255aaeb10185a8cc4ceb9db4732832a64a00c1b7929b"",""timestamp"":""2022-09-08T23:53:18Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x430ef9263e76dae63c84292c3409d61c598e9682""]","[{""address"":""0x430ef9263e76dae63c84292c3409d61c598e9682"",""name"":"""",""projectId"":""""}]",2022-09-08T23:53:59.958343134Z,A significant amount 0x430ef9263e76dae63c84292c3409d61c598e9682 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xb6bd8c5fa5956102dd52b07df5f9b830246230092ce09c2410d84fe61e17dfd0,"{""assetImpacted"":""0x430ef9263e76dae63c84292c3409d61c598e9682"",""assetVolumeDecreasePercentage"":""0.005221258375583318"",""firstTxHash"":""0x81ff887e46bb4ae27703565df6cca3d0d9cd0c64edddf06b4e758a7310cfbe4f"",""lastTxHash"":""0x81ff887e46bb4ae27703565df6cca3d0d9cd0c64edddf06b4e758a7310cfbe4f""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15499558,""hash"":""0x4009d5f5299df095aa9b255aaeb10185a8cc4ceb9db4732832a64a00c1b7929b"",""timestamp"":""2022-09-08T23:53:18Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xba8a621b4a54e61c442f5ec623687e2a942225ef""]","[{""address"":""0xba8a621b4a54e61c442f5ec623687e2a942225ef"",""name"":"""",""projectId"":""""}]",2022-09-08T23:54:00.074399063Z,A significant amount 0xba8a621b4a54e61c442f5ec623687e2a942225ef tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xaf75bca1fd9525fa5b20004167c6a37aa5a99524fa1ebe701a13e3f5ec68bb02,"{""assetImpacted"":""0xba8a621b4a54e61c442f5ec623687e2a942225ef"",""assetVolumeDecreasePercentage"":""2.4620710262085"",""firstTxHash"":""0xb59f3412bb44c1de50673e616c7d6846c08cda44d56450fbae6b8dc653db084a"",""lastTxHash"":""0xfecb1a2c60c206e5098919a97e2a7aa8f14380c9b05f398774b1dcd9a9a1528c""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15499558,""hash"":""0x4009d5f5299df095aa9b255aaeb10185a8cc4ceb9db4732832a64a00c1b7929b"",""timestamp"":""2022-09-08T23:53:18Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2""]","[{""address"":""0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2"",""name"":""MetaToken"",""projectId"":""mstable""}]",2022-09-08T23:53:59.704217564Z,A significant amount 0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x9d93ca6de39dac002dc38c8b33b015860f3d68c70d9cca81e1224c86569f152d,"{""assetImpacted"":""0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2"",""assetVolumeDecreasePercentage"":""3.4330263857668055"",""firstTxHash"":""0xc59e4f441a53948cb7b7df1e0426df41fd04776037941f01c9b280d321abdf78"",""lastTxHash"":""0x94115edf2c190731f7927d2d9c80d0870a281838bee3d49b05a25501b8454404""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Mstable"",""id"":""mstable"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15499558,""hash"":""0x4009d5f5299df095aa9b255aaeb10185a8cc4ceb9db4732832a64a00c1b7929b"",""timestamp"":""2022-09-08T23:53:18Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xe2e109f1b4eaa8915655fe8fdefc112a34acc5f0""]","[{""address"":""0xe2e109f1b4eaa8915655fe8fdefc112a34acc5f0"",""name"":"""",""projectId"":""""}]",2022-09-08T23:53:59.829392696Z,A significant amount 0xe2e109f1b4eaa8915655fe8fdefc112a34acc5f0 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x9d92254ab552d6b800f64c22d664e273f8cb980e24132c64fa20828f0a6fc34a,"{""assetImpacted"":""0xe2e109f1b4eaa8915655fe8fdefc112a34acc5f0"",""assetVolumeDecreasePercentage"":""0.8728472801903533"",""firstTxHash"":""0xbecacdc57438b6493ae0c5b85f845b1ff1ba6b5dc0a879c488766deede368aee"",""lastTxHash"":""0x1d647a62f1d1c54809fd6ccf777d38175e7a5e369a11c481d2f64edce08f46f8""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15499558,""hash"":""0x4009d5f5299df095aa9b255aaeb10185a8cc4ceb9db4732832a64a00c1b7929b"",""timestamp"":""2022-09-08T23:53:18Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x94804dc4948184ffd7355f62ccbb221c9765886f""]","[{""address"":""0x94804dc4948184ffd7355f62ccbb221c9765886f"",""name"":"""",""projectId"":""""}]",2022-09-08T23:54:00.026308213Z,A significant amount 0x94804dc4948184ffd7355f62ccbb221c9765886f tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x83218ffa3b15e843556068fae32f18dcfefda071543f5cac94ed2d3009f72bd3,"{""assetImpacted"":""0x94804dc4948184ffd7355f62ccbb221c9765886f"",""assetVolumeDecreasePercentage"":""0.3150836309831897"",""firstTxHash"":""0xaf8368b1a3904abf18efa8ef1af9251b1c83168ad33cca8c4ab79f49c91cd142"",""lastTxHash"":""0xaf8368b1a3904abf18efa8ef1af9251b1c83168ad33cca8c4ab79f49c91cd142""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15499558,""hash"":""0x4009d5f5299df095aa9b255aaeb10185a8cc4ceb9db4732832a64a00c1b7929b"",""timestamp"":""2022-09-08T23:53:18Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x9c78ee466d6cb57a4d01fd887d2b5dfb2d46288f""]","[{""address"":""0x9c78ee466d6cb57a4d01fd887d2b5dfb2d46288f"",""name"":"""",""projectId"":""""}]",2022-09-08T23:53:59.87457968Z,A significant amount 0x9c78ee466d6cb57a4d01fd887d2b5dfb2d46288f tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x5349de38f4b89336e909f24920a741508204ba2af95f552d6279ab9d978fa0fd,"{""assetImpacted"":""0x9c78ee466d6cb57a4d01fd887d2b5dfb2d46288f"",""assetVolumeDecreasePercentage"":""0.10088398726615154"",""firstTxHash"":""0x972c11dbf43fe3ec9ba716bc48befeaeb4f771ca455466e5d01c0390f5aa7bf4"",""lastTxHash"":""0x972c11dbf43fe3ec9ba716bc48befeaeb4f771ca455466e5d01c0390f5aa7bf4""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15499558,""hash"":""0x4009d5f5299df095aa9b255aaeb10185a8cc4ceb9db4732832a64a00c1b7929b"",""timestamp"":""2022-09-08T23:53:18Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x430ef9263e76dae63c84292c3409d61c598e9682""]","[{""address"":""0x430ef9263e76dae63c84292c3409d61c598e9682"",""name"":"""",""projectId"":""""}]",2022-09-08T14:07:26.751427014Z,A significant amount 0x430ef9263e76dae63c84292c3409d61c598e9682 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xf119082d9901db0887b309a503dbf3df866b6a92e7006b32cc7a51eee85253d9,"{""assetImpacted"":""0x430ef9263e76dae63c84292c3409d61c598e9682"",""assetVolumeDecreasePercentage"":""0.41407913401572594"",""firstTxHash"":""0xfe23156a7cd74dfe679a21609fc985f62abf6d6a4466deda5fb6d2870e9e0cee"",""lastTxHash"":""0xfe23156a7cd74dfe679a21609fc985f62abf6d6a4466deda5fb6d2870e9e0cee""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15497014,""hash"":""0xf3d0bf8ef1694459d4eaf25242237eb4e5b3903ddcaec8687f2d530b09efbf94"",""timestamp"":""2022-09-08T14:06:13Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x09617f6fd6cf8a71278ec86e23bbab29c04353a7""]","[{""address"":""0x09617f6fd6cf8a71278ec86e23bbab29c04353a7"",""name"":"""",""projectId"":""""}]",2022-09-08T14:07:26.677314104Z,A significant amount 0x09617f6fd6cf8a71278ec86e23bbab29c04353a7 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xe223e010cf906f356781debb5fe8b5228ce3b1969fe7523e3145141d1e347b89,"{""assetImpacted"":""0x09617f6fd6cf8a71278ec86e23bbab29c04353a7"",""assetVolumeDecreasePercentage"":""0.007428548300176694"",""firstTxHash"":""0xf3c6c6bcb5f64b4b55157200480340214e28e77f00f3e352a2e807d480881fee"",""lastTxHash"":""0x797c3b4317cc4ba233160129accb753551221c2b78b801fcd106667dc44919de""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15497014,""hash"":""0xf3d0bf8ef1694459d4eaf25242237eb4e5b3903ddcaec8687f2d530b09efbf94"",""timestamp"":""2022-09-08T14:06:13Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xcdeee767bed58c5325f68500115d4b722b3724ee""]","[{""address"":""0xcdeee767bed58c5325f68500115d4b722b3724ee"",""name"":"""",""projectId"":""""}]",2022-09-08T14:07:26.929887887Z,A significant amount 0xcdeee767bed58c5325f68500115d4b722b3724ee tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xd48f295031132cfd2b54cbd5329f9e048f5c074f0218f6b6cf19687ec4bd85c9,"{""assetImpacted"":""0xcdeee767bed58c5325f68500115d4b722b3724ee"",""assetVolumeDecreasePercentage"":""0.6326342564235954"",""firstTxHash"":""0x3e477acb367edd24c28b89a0ce50fcacfa35f362810063506463a6163a50ba21"",""lastTxHash"":""0x3e477acb367edd24c28b89a0ce50fcacfa35f362810063506463a6163a50ba21""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15497014,""hash"":""0xf3d0bf8ef1694459d4eaf25242237eb4e5b3903ddcaec8687f2d530b09efbf94"",""timestamp"":""2022-09-08T14:06:13Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xb14ebf566511b9e6002bb286016ab2497b9b9c9d""]","[{""address"":""0xb14ebf566511b9e6002bb286016ab2497b9b9c9d"",""name"":"""",""projectId"":""""}]",2022-09-08T14:07:26.965739765Z,A significant amount 0xb14ebf566511b9e6002bb286016ab2497b9b9c9d tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x9518459ab5767cb7fb1a747220c7ccaa1dc6c7d014f3342f72aa45819c4f3c21,"{""assetImpacted"":""0xb14ebf566511b9e6002bb286016ab2497b9b9c9d"",""assetVolumeDecreasePercentage"":""1.2339569647646194"",""firstTxHash"":""0x79c65af1fad6317486ad7731d2a96b33d407ae46f08c237d7816200305422910"",""lastTxHash"":""0x17513dc79e95e7c7e08a5a32c2366028d27242410c6451ce79f05f6e4dfa90ee""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15497014,""hash"":""0xf3d0bf8ef1694459d4eaf25242237eb4e5b3903ddcaec8687f2d530b09efbf94"",""timestamp"":""2022-09-08T14:06:13Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""]","[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""name"":""WETH9"",""projectId"":""zeroex""}]",2022-09-08T14:07:26.803994922Z,A significant amount 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x7c0765305c84f3f159cae24b84ae01cd83412080f3251fdfd9414d160e691cdb,"{""assetImpacted"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""assetVolumeDecreasePercentage"":""100"",""firstTxHash"":""0x1104fe446327a17fe6ff9ce27c086e61bfad1a2c8ae1dd2b573113209fc31b49"",""lastTxHash"":""0x2a2ace21785ab1ad6e742bee42d6b2ce34dcc3f44247b7fb9b466863511b1e7b""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Zeroex"",""id"":""zeroex"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15497014,""hash"":""0xf3d0bf8ef1694459d4eaf25242237eb4e5b3903ddcaec8687f2d530b09efbf94"",""timestamp"":""2022-09-08T14:06:13Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x909e34d3f6124c324ac83dcca84b74398a6fa173""]","[{""address"":""0x909e34d3f6124c324ac83dcca84b74398a6fa173"",""name"":"""",""projectId"":""""}]",2022-09-08T14:07:26.713023371Z,A significant amount 0x909e34d3f6124c324ac83dcca84b74398a6fa173 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x6f045e538ebf624ebd73f26791033673812ee2775dd53c55f935dd32827b8478,"{""assetImpacted"":""0x909e34d3f6124c324ac83dcca84b74398a6fa173"",""assetVolumeDecreasePercentage"":""0.752118994475302"",""firstTxHash"":""0xbdf8250ade5a1e25c47416f5ceadd0468683ba6ab5c11b22d09be8d7ae2a5434"",""lastTxHash"":""0xbdf8250ade5a1e25c47416f5ceadd0468683ba6ab5c11b22d09be8d7ae2a5434""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15497014,""hash"":""0xf3d0bf8ef1694459d4eaf25242237eb4e5b3903ddcaec8687f2d530b09efbf94"",""timestamp"":""2022-09-08T14:06:13Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x7659ce147d0e714454073a5dd7003544234b6aa0""]","[{""address"":""0x7659ce147d0e714454073a5dd7003544234b6aa0"",""name"":"""",""projectId"":""""}]",2022-09-08T14:07:26.608237205Z,A significant amount 0x7659ce147d0e714454073a5dd7003544234b6aa0 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x6daeb82b7cd8c06496a0427d666df6ff878dab61498f85de7e5f52288bf8a794,"{""assetImpacted"":""0x7659ce147d0e714454073a5dd7003544234b6aa0"",""assetVolumeDecreasePercentage"":""1.5091693103854902"",""firstTxHash"":""0x8ab0494ce6d5bb41ca34a0039ebe88eee2388c44dcfe13f121fa05b34a083ed2"",""lastTxHash"":""0x03e530c61acdc70423e4bcbe7c444742c1cc603492956f7b0fade5f9f3128380""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15497014,""hash"":""0xf3d0bf8ef1694459d4eaf25242237eb4e5b3903ddcaec8687f2d530b09efbf94"",""timestamp"":""2022-09-08T14:06:13Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xba100000625a3754423978a60c9317c58a424e3d""]","[{""address"":""0xba100000625a3754423978a60c9317c58a424e3d"",""name"":""BAL Token"",""projectId"":""balancer""}]",2022-09-08T14:07:26.843600915Z,A significant amount 0xba100000625a3754423978a60c9317c58a424e3d tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x57bf1e3c623c95ec86ff33c8a4fd5c9ce963af23032ef4327c52c082d30f5744,"{""assetImpacted"":""0xba100000625a3754423978a60c9317c58a424e3d"",""assetVolumeDecreasePercentage"":""4.364028080396777"",""firstTxHash"":""0x8c9e8ac0e2746a680ec44bf6505c26768707021d3280ca5f8050590fc9fdaa42"",""lastTxHash"":""0x45d149690cb224e90ce6ae54a19f0bd7c8e05735fbd9c9bcfa2f26322ff67f86""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Balancer"",""id"":""balancer"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15497014,""hash"":""0xf3d0bf8ef1694459d4eaf25242237eb4e5b3903ddcaec8687f2d530b09efbf94"",""timestamp"":""2022-09-08T14:06:13Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202""]","[{""address"":""0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202"",""name"":"""",""projectId"":""""}]",2022-09-08T14:07:26.891625443Z,A significant amount 0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x10ac11b82f30ca0c7e5a0be9f96b5b15a34d1cc900ae552967fd1c234ee45818,"{""assetImpacted"":""0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202"",""assetVolumeDecreasePercentage"":""0.06233283215174542"",""firstTxHash"":""0x52978f647e38bb7aefe63d5093a9c6dff41b69a625143644510bffc05d3cf1ab"",""lastTxHash"":""0x52978f647e38bb7aefe63d5093a9c6dff41b69a625143644510bffc05d3cf1ab""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15497014,""hash"":""0xf3d0bf8ef1694459d4eaf25242237eb4e5b3903ddcaec8687f2d530b09efbf94"",""timestamp"":""2022-09-08T14:06:13Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xc5bcc8ba3f33ab0d64f3473e861bdc0685b19ef5""]","[{""address"":""0xc5bcc8ba3f33ab0d64f3473e861bdc0685b19ef5"",""name"":"""",""projectId"":""""}]",2022-09-08T14:07:26.622060082Z,A significant amount 0xc5bcc8ba3f33ab0d64f3473e861bdc0685b19ef5 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x0a55516bd13f839f9860214f27abaf0d0b40f3b32334bf487dbbb425d22825cf,"{""assetImpacted"":""0xc5bcc8ba3f33ab0d64f3473e861bdc0685b19ef5"",""assetVolumeDecreasePercentage"":""0.040337620789443446"",""firstTxHash"":""0x8c46ef7ee9f2eee939a48f0c68d01ece5454e07e34bef8da30a7741d4d0a41db"",""lastTxHash"":""0xe32bae4baca0c68cdd5ebf7dfd65fbcc85096a0d37b01b8a0f686cae557253df""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15497014,""hash"":""0xf3d0bf8ef1694459d4eaf25242237eb4e5b3903ddcaec8687f2d530b09efbf94"",""timestamp"":""2022-09-08T14:06:13Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x68bb81b3f67f7aab5fd1390ecb0b8e1a806f2465""]","[{""address"":""0x68bb81b3f67f7aab5fd1390ecb0b8e1a806f2465"",""name"":""ORCL5"",""projectId"":""indexed_finance""}]",2022-09-08T11:47:30.530433151Z,A significant amount 0x68bb81b3f67f7aab5fd1390ecb0b8e1a806f2465 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xe28e1f8e1e0221000096b4e7abe5bb054a8f6c0299977751bf2dae630e1eadf8,"{""assetImpacted"":""0x68bb81b3f67f7aab5fd1390ecb0b8e1a806f2465"",""assetVolumeDecreasePercentage"":""0.5956264467317136"",""firstTxHash"":""0x65faff54abbfafb6ac8101688b785d9c2e83c8cda6bc36588e4a66b2bac2da4a"",""lastTxHash"":""0x65faff54abbfafb6ac8101688b785d9c2e83c8cda6bc36588e4a66b2bac2da4a""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Indexed Finance"",""id"":""indexed_finance"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15496383,""hash"":""0xefc098a8bc8d9c90253a35f1a57aef63be43c8249b462863b30c81f6e056d175"",""timestamp"":""2022-09-08T11:46:39Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x7659ce147d0e714454073a5dd7003544234b6aa0""]","[{""address"":""0x7659ce147d0e714454073a5dd7003544234b6aa0"",""name"":"""",""projectId"":""""}]",2022-09-08T11:47:30.493887904Z,A significant amount 0x7659ce147d0e714454073a5dd7003544234b6aa0 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xc543cc7e049a046c39e0400546ea109f682443c3b3f7867eae46699722b196a4,"{""assetImpacted"":""0x7659ce147d0e714454073a5dd7003544234b6aa0"",""assetVolumeDecreasePercentage"":""1.5091693103854902"",""firstTxHash"":""0x8ab0494ce6d5bb41ca34a0039ebe88eee2388c44dcfe13f121fa05b34a083ed2"",""lastTxHash"":""0x03e530c61acdc70423e4bcbe7c444742c1cc603492956f7b0fade5f9f3128380""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15496383,""hash"":""0xefc098a8bc8d9c90253a35f1a57aef63be43c8249b462863b30c81f6e056d175"",""timestamp"":""2022-09-08T11:46:39Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2""]","[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""name"":""WETH9"",""projectId"":""zeroex""}]",2022-09-08T11:47:30.716332309Z,A significant amount 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xc3a5f87c3509e3e2e3fa5be9e928728958d080be41ec0b3ff0879acba7e9bc77,"{""assetImpacted"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""assetVolumeDecreasePercentage"":""100"",""firstTxHash"":""0x1104fe446327a17fe6ff9ce27c086e61bfad1a2c8ae1dd2b573113209fc31b49"",""lastTxHash"":""0x2a2ace21785ab1ad6e742bee42d6b2ce34dcc3f44247b7fb9b466863511b1e7b""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Zeroex"",""id"":""zeroex"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15496383,""hash"":""0xefc098a8bc8d9c90253a35f1a57aef63be43c8249b462863b30c81f6e056d175"",""timestamp"":""2022-09-08T11:46:39Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x430ef9263e76dae63c84292c3409d61c598e9682""]","[{""address"":""0x430ef9263e76dae63c84292c3409d61c598e9682"",""name"":"""",""projectId"":""""}]",2022-09-08T11:47:30.675096836Z,A significant amount 0x430ef9263e76dae63c84292c3409d61c598e9682 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xa08d8a917d5cdf622a0329f97298b59c5cf7f9b8f4c2e0b1dcaf204f9443c808,"{""assetImpacted"":""0x430ef9263e76dae63c84292c3409d61c598e9682"",""assetVolumeDecreasePercentage"":""0.413931358357293"",""firstTxHash"":""0xfe23156a7cd74dfe679a21609fc985f62abf6d6a4466deda5fb6d2870e9e0cee"",""lastTxHash"":""0xfe23156a7cd74dfe679a21609fc985f62abf6d6a4466deda5fb6d2870e9e0cee""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15496383,""hash"":""0xefc098a8bc8d9c90253a35f1a57aef63be43c8249b462863b30c81f6e056d175"",""timestamp"":""2022-09-08T11:46:39Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
