addresses,contracts,createdAt,description,hash,metadata,name,projects,protocol,severity,scanNodeCount,source,findingType
"[""0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852"",""0x0df6c3ab1b8a4d357b2d68ae7eb549df01d7db5c""]","[{""address"":""0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852"",""name"":""Pair"",""projectId"":""uniswap_v2""},{""address"":""0x0df6c3ab1b8a4d357b2d68ae7eb549df01d7db5c"",""name"":"""",""projectId"":""""}]",2022-09-15T06:49:27.238272729Z,Attack type: Sandwich,0x046ffc7f404ae32642c5363e3092db56036331f59b47fe2bb0816466bfda2892,"{""block"":""15537422"",""hash"":""0xb138ec8a5517ca2331aee7e1861927b84004bffb53b882f06a25f81ac3f7fa75"",""position"":""8"",""tradeSummary"":"""",""uniswapPair"":""0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852"",""victim"":""0x0df6c3ab1b8a4d357b2d68ae7eb549df01d7db5c""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,2,"{""transactionHash"":"""",""block"":{""number"":15537425,""hash"":""0x68b40f4d7b03c2120a3e0815292bbbf780442a7489bdafe31dd7aa31efad2ebf"",""timestamp"":""2022-09-15T06:49:11Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x81de882263312beef4eb5c0dae729499c4c8a9d5"",""0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6""]","[{""address"":""0x81de882263312beef4eb5c0dae729499c4c8a9d5"",""name"":"""",""projectId"":""""},{""address"":""0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-15T06:41:42.389093822Z,Attack type: Sandwich,0x727770ec9c111e299bc96286ad99d64f5c3f9694e779d59aa41191a5d8229ec0,"{""block"":""15537378"",""hash"":""0x8aeb15d92b0457f3d47f0ae383812dd8c671f6141644d6942497cf2c9aa23483"",""position"":""4"",""tradeSummary"":""CEL for WETH"",""uniswapPair"":""0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6"",""victim"":""0x81de882263312beef4eb5c0dae729499c4c8a9d5""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,3,"{""transactionHash"":"""",""block"":{""number"":15537382,""hash"":""0x17bcfa915b2bb55d517351e77f89b2fe9c7cc5b65a3668528509a9f73b71c14a"",""timestamp"":""2022-09-15T06:41:10Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x81de882263312beef4eb5c0dae729499c4c8a9d5"",""0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6""]","[{""address"":""0x81de882263312beef4eb5c0dae729499c4c8a9d5"",""name"":"""",""projectId"":""""},{""address"":""0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-15T06:41:17.290630304Z,Attack type: Sandwich,0x62e7cae940b0d49ef5ab792cfaa094147f3804511c6ece51b8dc2de8db4866c4,"{""block"":""15537378"",""hash"":""0x8aeb15d92b0457f3d47f0ae383812dd8c671f6141644d6942497cf2c9aa23483"",""position"":""4"",""tradeSummary"":""CEL for WETH"",""uniswapPair"":""0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6"",""victim"":""0x81de882263312beef4eb5c0dae729499c4c8a9d5""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15537381,""hash"":""0x4e216c95f527e9ba0f1161a1c4609b893302c704f05a520da8141ca91878f63e"",""timestamp"":""2022-09-15T06:40:54Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc"",""0x5f2cc40000dfa88f9d34466a06e237a9492dbbb9""]","[{""address"":""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc"",""name"":""Pair"",""projectId"":""uniswap_v2""},{""address"":""0x5f2cc40000dfa88f9d34466a06e237a9492dbbb9"",""name"":"""",""projectId"":""""}]",2022-09-15T06:40:02.232561958Z,Attack type: Sandwich,0x8be717f0010e5e6320cd8e458196398f4434e250e6075e500e06b52c130a316e,"{""block"":""15537367"",""hash"":""0xcbcb7e974aecebd5778b9af58e5759d977a8425ac1d85f8b18a9c7991d19e7cc"",""position"":""8"",""tradeSummary"":"""",""uniswapPair"":""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc"",""victim"":""0x5f2cc40000dfa88f9d34466a06e237a9492dbbb9""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,2,"{""transactionHash"":"""",""block"":{""number"":15537375,""hash"":""0xf83628f1eed586d016e8579011cef2255fda5a5f6f1c70279d0e3a643b3567e8"",""timestamp"":""2022-09-15T06:39:09Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x5f2cc40000dfa88f9d34466a06e237a9492dbbb9"",""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc""]","[{""address"":""0x5f2cc40000dfa88f9d34466a06e237a9492dbbb9"",""name"":"""",""projectId"":""""},{""address"":""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-15T06:39:29.91065816Z,Attack type: Sandwich,0x51f5bc8f9eaa5a374e878e507e644f1eea7ec23e6df9a93ca48b935d943b1603,"{""block"":""15537367"",""hash"":""0xcbcb7e974aecebd5778b9af58e5759d977a8425ac1d85f8b18a9c7991d19e7cc"",""position"":""8"",""tradeSummary"":"""",""uniswapPair"":""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc"",""victim"":""0x5f2cc40000dfa88f9d34466a06e237a9492dbbb9""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15537374,""hash"":""0xc6e11424a0d411c430efe421f9c7b1dfc7efe31a89de42315c6296aff5c90938"",""timestamp"":""2022-09-15T06:39:06Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x5f2cc40000dfa88f9d34466a06e237a9492dbbb9"",""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc""]","[{""address"":""0x5f2cc40000dfa88f9d34466a06e237a9492dbbb9"",""name"":"""",""projectId"":""""},{""address"":""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-15T06:39:27.256343787Z,Attack type: Sandwich,0x70dc4e2466a13f23d997c364642d2456f9806433ffa4c98c005cd0b2acfefca5,"{""block"":""15537367"",""hash"":""0xcbcb7e974aecebd5778b9af58e5759d977a8425ac1d85f8b18a9c7991d19e7cc"",""position"":""8"",""tradeSummary"":"""",""uniswapPair"":""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc"",""victim"":""0x5f2cc40000dfa88f9d34466a06e237a9492dbbb9""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15537371,""hash"":""0xdb3a6f3afaa7f4847158d0b15f75ee8f96021555e870ba9f1896f3b5f2f5bf21"",""timestamp"":""2022-09-15T06:38:57Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6"",""0x24a83cdea5b684d155cfd19ce2851f3f97b9711d""]","[{""address"":""0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6"",""name"":""Pair"",""projectId"":""uniswap_v2""},{""address"":""0x24a83cdea5b684d155cfd19ce2851f3f97b9711d"",""name"":"""",""projectId"":""""}]",2022-09-15T06:28:38.26577733Z,Attack type: Sandwich,0x25cc1ca322f8d75958f70a9786f294d95ce0dab2d1e4b78eec38e14ad13bde3f,"{""block"":""15537320"",""hash"":""0xfd17d376840a2f6089dc301ed35bd4b9be6709caa875c2f54a42b79d75c2aaae"",""position"":""7"",""tradeSummary"":""WETH for CEL"",""uniswapPair"":""0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6"",""victim"":""0x24a83cdea5b684d155cfd19ce2851f3f97b9711d""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,4,"{""transactionHash"":"""",""block"":{""number"":15537324,""hash"":""0x60deb725f1e828ac617a0b90564f5b9f5fe3ddb42fe0eea58d67509ea7c183c9"",""timestamp"":""2022-09-15T06:27:59Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x027d24217f18822e6ce11821524c212f507d0787"",""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc""]","[{""address"":""0x027d24217f18822e6ce11821524c212f507d0787"",""name"":"""",""projectId"":""""},{""address"":""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-15T06:28:36.892646398Z,Attack type: Frontrunning,0xe8aeef11cee9c01d2695171d77f892148ebbe4237c9bad660489a602bf29273e,"{""block"":""15537229"",""hash"":""0xf50dce7fbf6290fc8da2eda18ac5f2ff2a6398b26a5faf233d3f784ea84d2efd"",""position"":""11"",""tradeSummary"":""WETH for USDC"",""uniswapPair"":""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc"",""victim"":""0x027d24217f18822e6ce11821524c212f507d0787""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15537305,""hash"":""0x8f7c3b876228b9d1a22278802869c0fc959ed2a6413fbc4235aa429609f1049b"",""timestamp"":""2022-09-15T06:22:03Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6"",""0x0124d0fa0dfb1430dfcff16ec6a96945e7a0bc10""]","[{""address"":""0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6"",""name"":""Pair"",""projectId"":""uniswap_v2""},{""address"":""0x0124d0fa0dfb1430dfcff16ec6a96945e7a0bc10"",""name"":"""",""projectId"":""""}]",2022-09-15T06:14:52.305258448Z,Attack type: Sandwich,0xa66b1b4247400fdf5a42ba256c4a51f35a6d60f41f84e323778aab2f823ac4fb,"{""block"":""15537227"",""hash"":""0x28aa182572889c0f73ec50482a8fa4a81dac1ed9cb3326989356e88696fb83ce"",""position"":""2"",""tradeSummary"":""CEL for WETH"",""uniswapPair"":""0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6"",""victim"":""0x0124d0fa0dfb1430dfcff16ec6a96945e7a0bc10""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15537241,""hash"":""0x2aa3b3e8cc440274386b6647261a466c65e6681e140ddc0308404a5d3bb5b6a8"",""timestamp"":""2022-09-15T06:07:29Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0xb27de0ba2abfbfdf15667a939f041b52118af5ba"",""0x935a937903d18f98a705803dc3c5f07277fab1b6""]","[{""address"":""0xb27de0ba2abfbfdf15667a939f041b52118af5ba"",""name"":""Pair"",""projectId"":""uniswap_v2""},{""address"":""0x935a937903d18f98a705803dc3c5f07277fab1b6"",""name"":"""",""projectId"":""""}]",2022-09-15T06:07:08.335039315Z,Attack type: Sandwich,0xf538ad1ab61e97751d70098dd36a6472144d999e04e4954b65b3b55452d97eed,"{""block"":""15537233"",""hash"":""0x0bafd2dc9d7376d743f6c198e1eb9d67b00322c567bf0b9a4fa5d3a57d3aa99c"",""position"":""1"",""tradeSummary"":""WETH for UBT"",""uniswapPair"":""0xb27de0ba2abfbfdf15667a939f041b52118af5ba"",""victim"":""0x935a937903d18f98a705803dc3c5f07277fab1b6""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,4,"{""transactionHash"":"""",""block"":{""number"":15537237,""hash"":""0x01f53d20a7fc7bf57f488825cf786289cb67c927f3c42a9f453b2538f54e9bd7"",""timestamp"":""2022-09-15T06:06:27Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""0xe815c19abef49d1a6cee179a0d03dcd950448269""]","[{""address"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""name"":""Pair"",""projectId"":""uniswap_v2""},{""address"":""0xe815c19abef49d1a6cee179a0d03dcd950448269"",""name"":"""",""projectId"":""""}]",2022-09-15T06:12:51.531691318Z,Attack type: Sandwich,0xb701b59224f095cb5bba6a48ceb9eaae19d3bbb1c5c88ffafd6638b269fd8c2e,"{""block"":""15537219"",""hash"":""0x007402ac9a7243eccea42f2baed6556624d4bea0c60b3e88bedc1d65ce4bb4b3"",""position"":""5"",""tradeSummary"":""WETH for REEF"",""uniswapPair"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""victim"":""0xe815c19abef49d1a6cee179a0d03dcd950448269""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15537234,""hash"":""0xd5b89843bcf8225a00168e070e1794c79341cf5a17c2594146d6a9ccdb74b2fd"",""timestamp"":""2022-09-15T06:05:51Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc"",""0x027d24217f18822e6ce11821524c212f507d0787""]","[{""address"":""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc"",""name"":""Pair"",""projectId"":""uniswap_v2""},{""address"":""0x027d24217f18822e6ce11821524c212f507d0787"",""name"":"""",""projectId"":""""}]",2022-09-15T06:06:08.302284302Z,Attack type: Frontrunning,0x6fec8cc29264220ec3febeaa8720455d96da8b318f80fd683f927ea8e1a4af5f,"{""block"":""15537229"",""hash"":""0xf50dce7fbf6290fc8da2eda18ac5f2ff2a6398b26a5faf233d3f784ea84d2efd"",""position"":""11"",""tradeSummary"":""WETH for USDC"",""uniswapPair"":""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc"",""victim"":""0x027d24217f18822e6ce11821524c212f507d0787""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,4,"{""transactionHash"":"""",""block"":{""number"":15537233,""hash"":""0x7c1df0dc803c6e9ffb7dd9f6ac2c490dd543ce582dcbbe36fece2d0e044aa329"",""timestamp"":""2022-09-15T06:05:32Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x0124d0fa0dfb1430dfcff16ec6a96945e7a0bc10"",""0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6""]","[{""address"":""0x0124d0fa0dfb1430dfcff16ec6a96945e7a0bc10"",""name"":"""",""projectId"":""""},{""address"":""0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-15T06:05:44.902787507Z,Attack type: Sandwich,0x6016100c01c023b2c18eccf0da8ecf7284e573de89872f17a168847bd0a7e909,"{""block"":""15537227"",""hash"":""0x28aa182572889c0f73ec50482a8fa4a81dac1ed9cb3326989356e88696fb83ce"",""position"":""2"",""tradeSummary"":""CEL for WETH"",""uniswapPair"":""0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6"",""victim"":""0x0124d0fa0dfb1430dfcff16ec6a96945e7a0bc10""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,5,"{""transactionHash"":"""",""block"":{""number"":15537231,""hash"":""0xb93bf4326a7afeb1304d898ccc9198ba930bda04bf4870ac55fd8a8526d0a3d2"",""timestamp"":""2022-09-15T06:05:06Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""0xe815c19abef49d1a6cee179a0d03dcd950448269""]","[{""address"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""name"":""Pair"",""projectId"":""uniswap_v2""},{""address"":""0xe815c19abef49d1a6cee179a0d03dcd950448269"",""name"":"""",""projectId"":""""}]",2022-09-15T06:02:23.297986605Z,Attack type: Sandwich,0x3e1acbd43bdf7b164549dfeca7589dde4843eb6b62d35ad6829d304dd7b60e81,"{""block"":""15537219"",""hash"":""0x007402ac9a7243eccea42f2baed6556624d4bea0c60b3e88bedc1d65ce4bb4b3"",""position"":""5"",""tradeSummary"":""WETH for REEF"",""uniswapPair"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""victim"":""0xe815c19abef49d1a6cee179a0d03dcd950448269""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,3,"{""transactionHash"":"""",""block"":{""number"":15537223,""hash"":""0x5806441d15d514a88673c35f27d587e9195664f6dac4e62681637e586ec6df9d"",""timestamp"":""2022-09-15T06:02:05Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0xe815c19abef49d1a6cee179a0d03dcd950448269"",""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c""]","[{""address"":""0xe815c19abef49d1a6cee179a0d03dcd950448269"",""name"":"""",""projectId"":""""},{""address"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-15T06:02:27.402826081Z,Attack type: Sandwich,0x3a229e8b9e1710470fd21f3cf52d59a070daf87f91b2cabd1f5e77a366770753,"{""block"":""15537219"",""hash"":""0x007402ac9a7243eccea42f2baed6556624d4bea0c60b3e88bedc1d65ce4bb4b3"",""position"":""5"",""tradeSummary"":""WETH for REEF"",""uniswapPair"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""victim"":""0xe815c19abef49d1a6cee179a0d03dcd950448269""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15537222,""hash"":""0xaf59f0ed02941ddc3c6430fa4eeae42cf1e050992982ecab26e673702759ebac"",""timestamp"":""2022-09-15T06:02:03Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0xab9bef8242c2b97772ae239a5d71c60496a06334"",""0xf597635022d89b9486a14205125cabe9508d0ad4""]","[{""address"":""0xab9bef8242c2b97772ae239a5d71c60496a06334"",""name"":""Pair"",""projectId"":""uniswap_v2""},{""address"":""0xf597635022d89b9486a14205125cabe9508d0ad4"",""name"":"""",""projectId"":""""}]",2022-09-15T06:02:08.275795861Z,Attack type: Sandwich,0x65bf62ae6faef7b98aed060709c794c5a1912ed9b24907afaa6ef7d066f27105,"{""block"":""15537215"",""hash"":""0x88c315c3b71677b0effb8ac729c721f0d88b2c89ed87de8ae288bb549fe6df00"",""position"":""1"",""tradeSummary"":""WETH for SNTVT"",""uniswapPair"":""0xab9bef8242c2b97772ae239a5d71c60496a06334"",""victim"":""0xf597635022d89b9486a14205125cabe9508d0ad4""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,4,"{""transactionHash"":"""",""block"":{""number"":15537219,""hash"":""0xc795e6c8a73f4c07b6cca96d0678863675bc0e541fac29ddfacb93f2540e8789"",""timestamp"":""2022-09-15T06:01:44Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x165400d77299b8ed3beb29ad9020d5287645c8a7"",""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc""]","[{""address"":""0x165400d77299b8ed3beb29ad9020d5287645c8a7"",""name"":"""",""projectId"":""""},{""address"":""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-15T05:58:08.640912025Z,Attack type: Frontrunning,0x8f719df5a8ac8ba3a33e10b49172ca789ad52ee9eea7f7e596387c704ab21372,"{""block"":""15537195"",""hash"":""0xac4006c22b8f47ed227f78577d207734c6a89f1f82c5ba2721df7e2727d75cc3"",""position"":""13"",""tradeSummary"":""USDC for WETH"",""uniswapPair"":""0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc"",""victim"":""0x165400d77299b8ed3beb29ad9020d5287645c8a7""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,4,"{""transactionHash"":"""",""block"":{""number"":15537199,""hash"":""0x6c5bb1aea4a056f0cf03341add123ef40770ed2fab0c7c29637cae1b536edf40"",""timestamp"":""2022-09-15T05:57:45Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x63e251522b098b428e3cccd8249ca31753027c8a"",""0xd1b72a8ae97f51d7bd4af257a124175688924001""]","[{""address"":""0x63e251522b098b428e3cccd8249ca31753027c8a"",""name"":""Pair"",""projectId"":""uniswap_v2""},{""address"":""0xd1b72a8ae97f51d7bd4af257a124175688924001"",""name"":"""",""projectId"":""""}]",2022-09-15T05:45:35.088499506Z,Attack type: Sandwich,0x592f2ee30aed7447f61c8dbcc76445b41544a4f45c9e1c22ee5e10f41bb2096d,"{""block"":""15537106"",""hash"":""0x3cb48dc9b77e2b464f142afd2f5a08264db09c08050fe96267880e242c10dc66"",""position"":""2"",""tradeSummary"":""USDT for WaBi"",""uniswapPair"":""0x63e251522b098b428e3cccd8249ca31753027c8a"",""victim"":""0xd1b72a8ae97f51d7bd4af257a124175688924001""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15537121,""hash"":""0xdab26867785b073e83a0bcf0187907ec0fd341e6de6911a2998538e6b12ad3cc"",""timestamp"":""2022-09-15T05:39:50Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x6199686cb7e49193d4e4d9ba5a7352d51df65d47"",""0x005e5840fd5a4b47a4ac6acbcd887cf414a94944""]","[{""address"":""0x6199686cb7e49193d4e4d9ba5a7352d51df65d47"",""name"":"""",""projectId"":""""},{""address"":""0x005e5840fd5a4b47a4ac6acbcd887cf414a94944"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-15T05:43:50.831295646Z,Attack type: Sandwich,0xce32e055271998dab661e511958f3814a5593b4d9b58b0e68500acf323390847,"{""block"":""15537101"",""hash"":""0x324bb63fdccf9e5b1a27b0a7c9b86e1ad9dacc8bbee0d5bd4c795ce6e37e2235"",""position"":""8"",""tradeSummary"":"""",""uniswapPair"":""0x005e5840fd5a4b47a4ac6acbcd887cf414a94944"",""victim"":""0x6199686cb7e49193d4e4d9ba5a7352d51df65d47""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15537115,""hash"":""0x0b8ffd65fda4241815ed7404ecb734267d6719372228ea6829059d1050635f05"",""timestamp"":""2022-09-15T05:37:30Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
