block_time,nonce,index,success,from,to,value,block_number,block_hash,gas_limit,gas_price,gas_used,data,hash,type,access_list,max_fee_per_gas,max_priority_fee_per_gas,priority_fee_per_gas
2022-07-11T21:31:07+00:00,70,78,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,100000000000000000000,15123785,\xb4b0aaf7dde0aa80d330f6acfab7039e7a5a70f09b5e39c99775282061ad8fda,991901,42328338976,924640,\x13d98d13000000000000000000000000a160cdab225685da1d56aa342ad8841c3b53f2911032790826a6f44800ee3c8198b1a925ea4c03b712d9cf63e994b38685082b1500000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\x25cc5f62cd68de020f41d318400100c2815c0bd0c9be6272415dee04f2465eca,DynamicFee,,55710364469,3000000000,3000000000
2022-07-11T21:31:07+00:00,71,79,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,100000000000000000000,15123785,\xb4b0aaf7dde0aa80d330f6acfab7039e7a5a70f09b5e39c99775282061ad8fda,991901,42328338976,924640,\x13d98d13000000000000000000000000a160cdab225685da1d56aa342ad8841c3b53f29112db4fb7d659aa8648c353a3ef3751f32d410071b08405b85c5d81d209ba3a4e00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\xe69a4074c67ff22ad73001a4429ee2031147c65de7353963749ed92ba81bffbe,DynamicFee,,54430354887,3000000000,3000000000
2022-07-11T21:31:07+00:00,72,80,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,100000000000000000000,15123785,\xb4b0aaf7dde0aa80d330f6acfab7039e7a5a70f09b5e39c99775282061ad8fda,991913,42328338976,919444,\x13d98d13000000000000000000000000a160cdab225685da1d56aa342ad8841c3b53f2912df24e1219898e7786ba1e3fc04426a131968e9b171b0583226f7d54e47252ea00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\x83e4c1adfeccb86db0cfe01b0ff725b658c401a4236014bbdbac9b209a5dba79,DynamicFee,,54430354887,3000000000,3000000000
2022-07-11T21:31:07+00:00,73,81,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,100000000000000000000,15123785,\xb4b0aaf7dde0aa80d330f6acfab7039e7a5a70f09b5e39c99775282061ad8fda,991913,42328338976,929860,\x13d98d13000000000000000000000000a160cdab225685da1d56aa342ad8841c3b53f29101417232195996ecdc56dcd5b696f7884c257caf500b2f7250785eec39d936e500000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\xcb583f25b2b91d8f541da0e7a10af13d66b0daef62c4cb3f7ac0462574070591,DynamicFee,,52222821478,3000000000,3000000000
2022-07-11T21:31:07+00:00,74,82,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,100000000000000000000,15123785,\xb4b0aaf7dde0aa80d330f6acfab7039e7a5a70f09b5e39c99775282061ad8fda,991913,42328338976,924652,\x13d98d13000000000000000000000000a160cdab225685da1d56aa342ad8841c3b53f2911a89a05ed775b4d4cb1b27088c21c5aaea2e0919f78e825cd3fe32f66e396fca00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\x6af55cc0bfedd5e37ecdf91ff1c84986b303b22e9f291f4132bbf84556f4bc38,DynamicFee,,58373491126,3000000000,3000000000
2022-07-11T21:31:47+00:00,75,114,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,100000000000000000000,15123788,\x753fc6362637af12f04aae92db6f2ab6a4b41fee933156b685c3c55ea29bc511,986622,38934013054,924652,\x13d98d13000000000000000000000000a160cdab225685da1d56aa342ad8841c3b53f29109613016f924311c69da427bd1a5bb23a25e2370c09a9ba5baaecf07d35959c400000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\x0d476a84aeffbb99c2b15415afed91d843c72cdb12b0019ccfd6f9713d605dea,DynamicFee,,42385154333,3000000000,3000000000
2022-07-11T21:31:47+00:00,76,118,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,100000000000000000000,15123788,\x753fc6362637af12f04aae92db6f2ab6a4b41fee933156b685c3c55ea29bc511,986610,38934013054,919432,\x13d98d13000000000000000000000000a160cdab225685da1d56aa342ad8841c3b53f29125e00ba5a740b468c8970f53f871b60a14f55dd6a1d1c46ae7cc214b823500a000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\x37417965f0b931ed0cdf02a380218972862b994b76e619928a81548337d791ba,DynamicFee,,41866727219,3000000000,3000000000
2022-07-11T21:32:57+00:00,77,109,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,100000000000000000000,15123790,\x6c4a6d8070556db550ae8a04236b1be8d642064468833245e2613331fb17a99d,986622,41402693769,924652,\x13d98d13000000000000000000000000a160cdab225685da1d56aa342ad8841c3b53f2911ba7eb9e435b7995bf22941c7b6352a5a2318a295fd2c93c2c6263ad9cdef2c400000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\x9beaa78165107dafe11a2887bd2f0cca1a1d48d86aa564ff5348ffea9802c229,DynamicFee,,41866727219,3000000000,3000000000
2022-07-11T21:33:32+00:00,78,252,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,100000000000000000000,15123794,\xf6aa07870dba431a4b16b7046045c0f70231462dab7e5ab03aca439d48756dd1,986622,38934013054,919444,\x13d98d13000000000000000000000000a160cdab225685da1d56aa342ad8841c3b53f291090b6a8ebfb056820c6a7c2e493b356454ab8749d4393ecd9df98acc69603f0200000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\xa0baf9ebb71fb599275ebb6c6a0ecbbf2316af53c58d500ea4ea9868b089953e,DynamicFee,,38934013054,3000000000,1878673060
2022-07-11T21:33:32+00:00,79,254,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,100000000000000000000,15123794,\xf6aa07870dba431a4b16b7046045c0f70231462dab7e5ab03aca439d48756dd1,986622,38934013054,919444,\x13d98d13000000000000000000000000a160cdab225685da1d56aa342ad8841c3b53f291247f9689f94ab36f7a99360235c8198813886f69ae15d89aaec0d9997171b26b00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\x6e7ba1f2d344620bd5b137d1d06b17133d9dbaeb5e0f5e5026fdb2aa1215435d,DynamicFee,,38934013054,3000000000,1878673060
2022-07-11T21:33:32+00:00,80,255,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,100000000000000000000,15123794,\xf6aa07870dba431a4b16b7046045c0f70231462dab7e5ab03aca439d48756dd1,986622,38934013054,914236,\x13d98d13000000000000000000000000a160cdab225685da1d56aa342ad8841c3b53f2911ca8ace158b2b7254df88a06e7646e96cd5c3906ae5231a137c395ec933a2cf000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\xe902c988da5e715c932f11df56a837e4599df5c695a8fa3d96b902e9f5cfe0d6,DynamicFee,,38934013054,3000000000,1878673060
2022-07-19T11:31:02+00:00,81,78,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,10000000000000000000,15172813,\x08bba2cfa005543b02c3508f39a97fba2b639e1dd9775058757c1d57f890dd10,1007773,38827450618,945472,\x13d98d13000000000000000000000000910cbd523d972eb0a6f4cae4618ad62622b39dbf1c04f781462cac927d978c5c2035e8637af8349a00885552010da5c9a6219f0c00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\xeb0d8129042bf91cdbb51e34dbe603b88e042126ccbec6c358a2f8f5947bd1a2,DynamicFee,,38952333254,3000000000,3000000000
2022-07-19T11:31:02+00:00,82,80,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,10000000000000000000,15172813,\x08bba2cfa005543b02c3508f39a97fba2b639e1dd9775058757c1d57f890dd10,986622,38697243610,940276,\x13d98d13000000000000000000000000910cbd523d972eb0a6f4cae4618ad62622b39dbf04c26f2ebbab43f8ca715fe1645838eec24f1f27353051169da70c9dd2306dc400000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\x4ff332cd427ca56b1dd501fd9f65a7c29f3ef004da264eccb846b564b28d0fea,DynamicFee,,38697243610,3000000000,2869792992
2022-07-19T11:33:16+00:00,83,165,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,10000000000000000000,15172823,\x34c91782c3c6b1caa26aa2a74e153e6eb51de4cf75fc049980ff81c69bdb5b3e,986622,30540170394,945484,\x13d98d13000000000000000000000000910cbd523d972eb0a6f4cae4618ad62622b39dbf17f3cb85cb376ee78d03dd55d63a83bd6d8c5e9df0c3a2f376f1fc25b396dab900000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\xba1b9430836794eaf8e6770ddb5c479c46b5e4d88d4d92ce7ee79ad603fe75fa,DynamicFee,,30540170394,3000000000,857505801
2022-07-19T11:33:16+00:00,84,166,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,10000000000000000000,15172823,\x34c91782c3c6b1caa26aa2a74e153e6eb51de4cf75fc049980ff81c69bdb5b3e,986622,30540170394,940276,\x13d98d13000000000000000000000000910cbd523d972eb0a6f4cae4618ad62622b39dbf155f553367ea1524779baf13c53843d0b225a72e75974771bccda4f12ed3cd8700000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\x08f43d17884f2b264d80af7c084d35832f6930939a41dc6f1ffe1727f0aa8485,DynamicFee,,30540170394,3000000000,857505801
2022-07-19T11:33:16+00:00,85,167,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,10000000000000000000,15172823,\x34c91782c3c6b1caa26aa2a74e153e6eb51de4cf75fc049980ff81c69bdb5b3e,986622,32361219867,940276,\x13d98d13000000000000000000000000910cbd523d972eb0a6f4cae4618ad62622b39dbf2da84756f373b56753bfbbbe367c65ceccdcc1029f7a7c6cd4e9bddac1a3ea1e00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\x5538f882679cedf1a97f2e7839cc8f04c7944ec321440fc01e2ab52e7a75f933,DynamicFee,,32361219867,3000000000,2678555274
2022-07-19T12:27:50+00:00,86,63,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,1000000000000000000,15173052,\x4686c11e838e0aabbe868ae80882b3d9e8cd7384bb387979f962c85b782eecb0,986610,52429386844,924640,\x13d98d1300000000000000000000000047ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936080779d721d84b367a3e1298790468ead5dbd2e700a020376ad462fe4b73dd3f00000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\x29166df68c182a00842b8f2e45b2eff30775188313099998d74ff992ab148d6e,DynamicFee,,54946010364,3000000000,3000000000
2022-07-19T12:28:38+00:00,87,30,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,1000000000000000000,15173058,\x3fa4aa7e8704c923b65927ac24a1f189e714b6cb346d7a692fdfcc9937929284,981332,37327101928,919444,\x13d98d1300000000000000000000000047ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c29360f4381719493c8f34af6134eee433cb2793c647d06e49243439df568ddf05c6400000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\xd0364ddbf9139ceee7915c5146812826c1c4cee3cd0973803b6b1e77d60e5cec,DynamicFee,,52429386844,3000000000,3000000000
2022-07-19T12:28:51+00:00,88,26,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,1000000000000000000,15173061,\x32c579a85ea48e6a69f0b26cb1d61cf95e38f0a215b621980414c0401e48d6da,986622,31594000346,924652,\x13d98d1300000000000000000000000047ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c293611d0df53099be9e05f6fa9b640d1fb198152c6c09896efb277ce9b03523ac9a400000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\x8a0debcd5ba2b770f63a59eef10ca6dec46bd6f5bedd9fdc0e4ae1afdbd0e151,DynamicFee,,41862116898,3000000000,3000000000
2022-07-19T12:28:59+00:00,89,125,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,1000000000000000000,15173062,\xd23cc1c0cd28aa648cd43bdd16c865a01664eb41dd741a35828b77fe65fb5db8,981332,31713579972,919444,\x13d98d1300000000000000000000000047ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936210112556717c944bcd6627e43d3e1948c62b9baa718685e5602421f2943587400000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\x2eb0b3394699ef25592c8650096ab2ba8dfbc4603afe2888706cfdd8383a95ae,DynamicFee,,32851367040,3000000000,3000000000
2022-07-19T12:28:59+00:00,90,126,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,1000000000000000000,15173062,\xd23cc1c0cd28aa648cd43bdd16c865a01664eb41dd741a35828b77fe65fb5db8,981332,31713579972,919444,\x13d98d1300000000000000000000000047ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936063e4864fa941366cdf64493403e0606c2e4aeb3ee90d241eb7e5a3510280da500000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\xe19dbc7b0409f64b7a33dffdc3566a286e03a9bd867566dada3a21f8591158c6,DynamicFee,,32851367040,3000000000,3000000000
2022-07-19T12:29:42+00:00,91,312,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,1000000000000000000,15173064,\x14af210e4098e50491ed0ffce5700ac5a2d62807ff83c7a43f3a72c2582c29bb,976041,31594000346,914236,\x13d98d1300000000000000000000000047ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c29360639d05f8cbaec2c28b592289cb654ec8878cd48d6957cd20d2c31c5ce81228500000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\x10cef636b04dd8ef17eaedc8ee03114e83e5633a9d1a7312631d1af54d966146,DynamicFee,,31594000346,3000000000,466249327
2022-07-19T12:29:42+00:00,92,313,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,1000000000000000000,15173064,\x14af210e4098e50491ed0ffce5700ac5a2d62807ff83c7a43f3a72c2582c29bb,976041,34127751019,929860,\x13d98d1300000000000000000000000047ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c29361f256c6a86c70a70be6cafce33355caf158ded86dce32658cf0d5ede8cc99f0500000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\xc8eb2c36b8b8b515189e766f7053cec372fe30b003443ef43b275de43f343771,DynamicFee,,35301801446,3000000000,3000000000
2022-07-19T12:30:07+00:00,93,184,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,1000000000000000000,15173065,\xc4c8f6926fb7582797f531bb65d5845395a44a5fb0840d6cb4bc2e2f43537548,986622,35301801446,924652,\x13d98d1300000000000000000000000047ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936100ba6eac38e89ada6c5775bf3b0b19462c46de0b17223010244edb4f47c3db100000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\x81f009587ecbfe8a7e90c193d1776a16881e777f18d94a8883c4c3ea962be0d7,DynamicFee,,35301801446,3000000000,1780151799
2022-07-19T12:33:25+00:00,94,185,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,1000000000000000000,15173076,\xe13c5ced1bf0b5df9a449c30149b3b4c200a90dc9e85e36e247abacdab6abbf5,986610,34127751019,924640,\x13d98d1300000000000000000000000047ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c29362483c4e1445b96ad76b483f0d500fb9f3faf2b9985574d259164f2ff5ad95e1100000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\x65bf3fcc2efde7e4a818bd0324cb3a3260dd9df3cb770f71b20b0a53fe767362,DynamicFee,,34127751019,3000000000,1371064284
2022-07-19T12:33:25+00:00,95,186,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,1000000000000000000,15173076,\xe13c5ced1bf0b5df9a449c30149b3b4c200a90dc9e85e36e247abacdab6abbf5,986622,35756686735,919444,\x13d98d1300000000000000000000000047ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c29360ef0a62e9fab1294514641bd52dd92101725e9b96da9b9d2578389e2c0a1b68400000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\xc2821b7574dcb0fa236b9f4756ee4799677a57a583fbbb16e500d7973403dc4a,DynamicFee,,40711529854,3000000000,3000000000
2022-07-19T12:33:25+00:00,96,187,True,\x09b5027ef3a3b7332ee90321e558bad9c4447afa,\xd90e2f925da726b50c4ed8d0fb90ad053324f31b,1000000000000000000,15173076,\xe13c5ced1bf0b5df9a449c30149b3b4c200a90dc9e85e36e247abacdab6abbf5,986622,35756686735,924652,\x13d98d1300000000000000000000000047ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c293612fde592ffd065242435c4b559ef9e961c5146da5ff59df466f3c3dbf7aeb49600000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000000,\x67f3735b54517bdfeb68115c8052fc53f483f06bcd2eacfbb4eb32eca7b05322,DynamicFee,,40711529854,3000000000,3000000000
2022-07-11T20:20:59+00:00,0,93,True,\x3cafc86a98b77eedcd3db0ee0ae562d7fe1897a2,\xc36442b4a4522e871399cd717abdd847ab11fe88,0,15123473,\x28b0ed3fe7ed756bca98d7fdc61dda0189e6c8a93cc7b1324306bfd12a61fc0f,190543,67952846214,117429,\x23b872dd000000000000000000000000ecc6b71b294cd4e1baf87e95fb1086b835bb4eba00000000000000000000000009b5027ef3a3b7332ee90321e558bad9c4447afa000000000000000000000000000000000000000000000000000000000003fb0c,\x8f13bcbd56ef6c4ebdf1c18388ae4510be358b516aef4347b7d989b0340a1ae8,DynamicFee,,121633080045,2000000000,2000000000
2022-07-11T20:21:12+00:00,1,127,True,\x3cafc86a98b77eedcd3db0ee0ae562d7fe1897a2,\xc36442b4a4522e871399cd717abdd847ab11fe88,0,15123474,\xc606f8ad3c741febee94986aca4bc4f5dec2984a4918c30dcc4e7c93c8542910,179593,64320818027,110129,\x23b872dd000000000000000000000000ecc6b71b294cd4e1baf87e95fb1086b835bb4eba00000000000000000000000009b5027ef3a3b7332ee90321e558bad9c4447afa000000000000000000000000000000000000000000000000000000000003e8d1,\x43337dadfd774ffdbb883f0935f1ba368d9fceb24a161e157cf4402e824dfbfd,DynamicFee,,101674191723,2000000000,2000000000
2022-07-11T20:21:31+00:00,2,130,True,\x3cafc86a98b77eedcd3db0ee0ae562d7fe1897a2,\xc36442b4a4522e871399cd717abdd847ab11fe88,0,15123475,\x40defc67ac5ad2533ec8337dafa61cdbc6f668068165987ed0a91d40eed34849,164893,72108939373,100329,\x23b872dd000000000000000000000000ecc6b71b294cd4e1baf87e95fb1086b835bb4eba00000000000000000000000009b5027ef3a3b7332ee90321e558bad9c4447afa000000000000000000000000000000000000000000000000000000000003ee96,\x519802e340fe178bb573b6ad840a2eb56ba2638cffc5791860aa4af2fa05b398,DynamicFee,,114119838564,2000000000,2000000000
2022-07-11T20:22:25+00:00,3,37,True,\x3cafc86a98b77eedcd3db0ee0ae562d7fe1897a2,\xc36442b4a4522e871399cd717abdd847ab11fe88,0,15123481,\x1fc4baaa2e3c6b7ff340be646f8ca5b90f6a29916a592bfd2e001cabeafff8ad,179593,62692883318,110129,\x23b872dd000000000000000000000000ecc6b71b294cd4e1baf87e95fb1086b835bb4eba00000000000000000000000009b5027ef3a3b7332ee90321e558bad9c4447afa000000000000000000000000000000000000000000000000000000000003d18f,\x93c92add20996939860e1f9a679b6d26eeadc192ec47f9f793d413517ad49a77,DynamicFee,,83534660951,2000000000,2000000000
2022-07-11T20:22:30+00:00,4,169,True,\x3cafc86a98b77eedcd3db0ee0ae562d7fe1897a2,\xc36442b4a4522e871399cd717abdd847ab11fe88,0,15123483,\xa874cad1e141517223845084bee28374a3691780da10b9b4ba192bb9ec8e1612,179593,63989929887,110129,\x23b872dd000000000000000000000000ecc6b71b294cd4e1baf87e95fb1086b835bb4eba00000000000000000000000009b5027ef3a3b7332ee90321e558bad9c4447afa000000000000000000000000000000000000000000000000000000000003d554,\xe3e8c8d98190cb1492ae0b773e144cd83d91e5c557d35eb53fd16f3fd1a56763,DynamicFee,,83534660951,2000000000,2000000000
2022-07-11T20:28:08+00:00,5,77,True,\x3cafc86a98b77eedcd3db0ee0ae562d7fe1897a2,\xc36442b4a4522e871399cd717abdd847ab11fe88,0,15123511,\x8d6bb3dcfc4874885c384b8b6e4b13a75d9f25719daba21a2d18cfc08ac2d493,179593,40779273636,110129,\x23b872dd000000000000000000000000ecc6b71b294cd4e1baf87e95fb1086b835bb4eba00000000000000000000000009b5027ef3a3b7332ee90321e558bad9c4447afa000000000000000000000000000000000000000000000000000000000003d5ba,\xf4ad5244abea748eff0934d40b7b03ea8f2c615e150128a82f9b305dbf5faec8,DynamicFee,,71882210686,2000000000,2000000000
2022-07-11T20:32:27+00:00,6,236,True,\x3cafc86a98b77eedcd3db0ee0ae562d7fe1897a2,\xc36442b4a4522e871399cd717abdd847ab11fe88,0,15123534,\x031fd66f757bf43c86da3364f7bf975175e263de90078afd797eb1786feadf1e,179593,32867956782,110129,\x23b872dd000000000000000000000000ecc6b71b294cd4e1baf87e95fb1086b835bb4eba00000000000000000000000009b5027ef3a3b7332ee90321e558bad9c4447afa000000000000000000000000000000000000000000000000000000000003dc47,\x4c23bc304ba9d75e4657b308b4e74b668ebc00aa9cdfbe4eb34477fd9fb4e9f9,DynamicFee,,60886243895,2000000000,2000000000
2022-07-11T20:32:51+00:00,7,212,True,\x3cafc86a98b77eedcd3db0ee0ae562d7fe1897a2,\xc36442b4a4522e871399cd717abdd847ab11fe88,0,15123535,\xaf7b92e06c44406133411fbddd26443a60b19cb38d2894b9772f0b2b4f701bc5,179593,36721089449,110129,\x23b872dd000000000000000000000000ecc6b71b294cd4e1baf87e95fb1086b835bb4eba00000000000000000000000009b5027ef3a3b7332ee90321e558bad9c4447afa000000000000000000000000000000000000000000000000000000000003dd7d,\x9b346e06326da642ed8c51fa40a419479ef2c8a48884ab3ab0e6767ec68e076f,DynamicFee,,55382489691,2000000000,2000000000
2022-07-11T20:33:13+00:00,8,67,True,\x3cafc86a98b77eedcd3db0ee0ae562d7fe1897a2,\xc36442b4a4522e871399cd717abdd847ab11fe88,0,15123538,\x450461b5944ae4759cf78601f795b9540ff83b44bb057397b478c3c1c8422a9a,179593,37834007971,110129,\x23b872dd000000000000000000000000ecc6b71b294cd4e1baf87e95fb1086b835bb4eba00000000000000000000000009b5027ef3a3b7332ee90321e558bad9c4447afa000000000000000000000000000000000000000000000000000000000003ddd7,\x1846ca9748de3c36de847e03cfb41d2bf8b0d9020e95b5ed4f6f8b81afcafb72,DynamicFee,,54475526530,2000000000,2000000000
2022-07-11T20:35:22+00:00,9,132,True,\x3cafc86a98b77eedcd3db0ee0ae562d7fe1897a2,\xc36442b4a4522e871399cd717abdd847ab11fe88,0,15123551,\xa51c1ca4f7a881fe03c33effdba990586acf130c6967216d4ae09b66932541b5,179593,28511045547,110129,\x23b872dd000000000000000000000000ecc6b71b294cd4e1baf87e95fb1086b835bb4eba00000000000000000000000009b5027ef3a3b7332ee90321e558bad9c4447afa000000000000000000000000000000000000000000000000000000000003de27,\x304a3941f4892f2f7291641b8600336da37bc46da97239cf44619c68ade0a3b7,DynamicFee,,60967505891,2000000000,2000000000
2022-07-11T20:35:34+00:00,10,128,True,\x3cafc86a98b77eedcd3db0ee0ae562d7fe1897a2,\xc36442b4a4522e871399cd717abdd847ab11fe88,0,15123552,\x07f8e9dc9a67ba9a917a99695d34a7e14e92a025dd4ebf8930549d128bf48d8f,179593,30122638293,110129,\x23b872dd000000000000000000000000ecc6b71b294cd4e1baf87e95fb1086b835bb4eba00000000000000000000000009b5027ef3a3b7332ee90321e558bad9c4447afa000000000000000000000000000000000000000000000000000000000003f622,\x9841f38ae4998824ed35bc6a970861cb302b13334a8086c8dac5077f8b6e3f52,DynamicFee,,47068777430,2000000000,2000000000
2022-07-11T20:36:21+00:00,11,158,True,\x3cafc86a98b77eedcd3db0ee0ae562d7fe1897a2,\xc36442b4a4522e871399cd717abdd847ab11fe88,0,15123555,\xbb518e48898ea1ff714ef91b8a60b83c830e56e676216276444f200b114d003e,179593,32685745646,110129,\x23b872dd000000000000000000000000ecc6b71b294cd4e1baf87e95fb1086b835bb4eba00000000000000000000000009b5027ef3a3b7332ee90321e558bad9c4447afa000000000000000000000000000000000000000000000000000000000003e37b,\xa351595ddf92770bb7129ae744aa21a244eedb1880bc3f4036dd188b7a1fa77e,DynamicFee,,52260059194,2000000000,2000000000
2022-07-11T20:36:45+00:00,12,25,True,\x3cafc86a98b77eedcd3db0ee0ae562d7fe1897a2,\xc36442b4a4522e871399cd717abdd847ab11fe88,0,15123556,\x3cde096f651f3c2f36f9df93ddc5b7fc4dba6177685dd0d5ad0dbbf67316aca3,179593,35499361811,110129,\x23b872dd000000000000000000000000ecc6b71b294cd4e1baf87e95fb1086b835bb4eba00000000000000000000000009b5027ef3a3b7332ee90321e558bad9c4447afa000000000000000000000000000000000000000000000000000000000003e020,\x10e7f20a435882e7add5781e9f2c6721dec3b59a68842c57de50645283ad95f4,DynamicFee,,50522316810,2000000000,2000000000
2022-07-11T20:43:50+00:00,28,8,True,\x3cafc86a98b77eedcd3db0ee0ae562d7fe1897a2,\xc36442b4a4522e871399cd717abdd847ab11fe88,0,15123591,\xf5c895b09d35e29aaaec5dfa27086588fc6af3311c56065c80d9387cbc39bc39,179593,25349380173,95529,\x23b872dd00000000000000000000000015c853bdafc9132544a10ed222aeab1f239414fe00000000000000000000000009b5027ef3a3b7332ee90321e558bad9c4447afa000000000000000000000000000000000000000000000000000000000003fb44,\x8f3040fe5ab4ddfa8b984edbab863295ae3e191d23cda0b8525f5e79c8774cbc,DynamicFee,,43908851663,2000000000,2000000000
